,cnt,season,mnth,temp,atemp,hum
1667,20,0.0,0.08695652173913043,0.5606,0.88,0.15786998942047725
1668,138,0.0,0.9130434782608695,0.4091,0.82,0.0
1669,450,1.0,0.6956521739130435,0.6212,0.56,0.33337251675091106
1670,175,0.0,0.6521739130434783,0.5758,0.78,0.19301751498765723
1671,7,1.0,0.08695652173913043,0.3333,0.53,0.3508875044081345
1672,268,1.0,0.3913043478260869,0.6515,0.65,0.22804749030210414
1673,729,1.0,0.5652173913043478,0.6364,0.39,0.0
1674,176,0.0,0.9130434782608695,0.4394,0.88,0.10532502644880687
1675,64,1.0,0.30434782608695654,0.3636,0.71,0.12284001410603033
1676,395,1.0,0.6521739130434783,0.6061,0.65,0.3508875044081345
1677,9,0.0,0.0,0.2121,0.75,0.15786998942047725
1678,47,0.0,0.6086956521739131,0.19699999999999998,0.4,0.2631950158692841
1679,193,0.0,0.5652173913043478,0.6212,0.5,0.0
1680,117,1.0,0.2608695652173913,0.4394,0.72,0.10532502644880687
1681,478,1.0,0.8695652173913043,0.6212,0.36,0.3508875044081345
1682,353,1.0,0.7826086956521738,0.3333,0.87,0.15786998942047725
1683,184,1.0,0.6086956521739131,0.4091,0.24,0.15786998942047725
1684,50,0.0,0.6521739130434783,0.19699999999999998,0.25,0.298224991183731
1685,105,0.0,0.8695652173913043,0.5606,0.83,0.33337251675091106
1686,133,1.0,0.6956521739130435,0.2424,0.38,0.49124250617138826
1687,238,0.0,0.6956521739130435,0.4394,0.54,0.0
1688,474,1.0,0.34782608695652173,0.5152,0.83,0.22804749030210414
1689,87,0.0,0.2608695652173913,0.303,0.87,0.0
1690,3,0.0,0.17391304347826086,0.4545,0.94,0.22804749030210414
1691,76,0.0,0.6956521739130435,0.2424,0.3,0.298224991183731
1692,253,0.0,0.34782608695652173,0.3182,0.93,0.0
1693,81,1.0,0.8695652173913043,0.2879,0.81,0.22804749030210414
1694,207,1.0,0.9565217391304348,0.5152,0.77,0.10532502644880687
1695,529,0.0,0.7391304347826086,0.7576,0.55,0.45621253085694136
1696,454,0.0,0.34782608695652173,0.6970000000000001,0.79,0.22804749030210414
1697,112,1.0,1.0,0.3333,0.76,0.33337251675091106
1698,352,1.0,0.5217391304347826,0.6364,0.36,0.15786998942047725
1699,89,0.0,0.8695652173913043,0.2273,0.47,0.19301751498765723
1700,508,1.0,0.34782608695652173,0.2273,0.7,0.2631950158692841
1701,5,0.0,0.13043478260869565,0.4394,1.0,0.0
1702,15,1.0,0.13043478260869565,0.303,0.66,0.2631950158692841
1703,109,0.0,0.43478260869565216,0.5,0.55,0.12284001410603033
1704,130,0.0,0.9130434782608695,0.6667,0.79,0.49124250617138826
1705,221,0.0,0.9130434782608695,0.6515,0.39,0.2631950158692841
1706,82,0.0,0.6956521739130435,0.2121,0.47,0.19301751498765723
1707,5,1.0,0.08695652173913043,0.2576,0.75,0.0
1708,489,0.0,0.7826086956521738,0.5909,0.73,0.2631950158692841
1709,104,1.0,0.9565217391304348,0.3485,0.61,0.0
1710,27,0.0,1.0,0.3485,0.0,0.10532502644880687
1711,68,0.0,0.43478260869565216,0.2121,0.52,0.33337251675091106
1712,246,1.0,0.43478260869565216,0.6364,0.65,0.0
1713,156,0.0,0.6086956521739131,0.6212,0.43,0.42106500528976143
1714,158,0.0,0.6086956521739131,0.6667,0.58,0.10532502644880687
1715,30,0.0,0.8260869565217391,0.2879,0.42,0.5263900317385682
1716,168,0.0,0.4782608695652174,0.4848,0.72,0.19301751498765723
1717,179,0.0,0.5217391304347826,0.4848,0.51,0.22804749030210414
1718,50,0.0,0.43478260869565216,0.4545,0.94,0.33337251675091106
1719,144,0.0,0.8695652173913043,0.5909,0.73,0.2631950158692841
1720,522,1.0,0.7826086956521738,0.5152,0.37,0.15786998942047725
1721,595,0.0,0.7391304347826086,0.6515,0.37,0.15786998942047725
1722,17,1.0,0.043478260869565216,0.3939,0.76,0.0
1723,87,0.0,0.30434782608695654,0.5303,0.56,0.0
1724,197,0.0,0.5652173913043478,0.7727,0.52,0.33337251675091106
1725,1,0.0,0.17391304347826086,0.3182,0.45,0.19301751498765723
1726,141,0.0,0.3913043478260869,0.4545,0.72,0.15786998942047725
1727,499,1.0,0.5652173913043478,0.8182,0.35,0.0
1728,169,1.0,0.6086956521739131,0.5152,0.77,0.22804749030210414
1729,228,0.0,0.6086956521739131,0.4848,0.34,0.45621253085694136
1730,190,1.0,0.43478260869565216,0.7121,0.62,0.22804749030210414
1731,322,0.0,0.43478260869565216,0.6667,0.54,0.22804749030210414
1732,46,1.0,0.9565217391304348,0.1061,0.39,0.45621253085694136
1733,460,0.0,0.7826086956521738,0.4242,0.58,0.12284001410603033
1734,146,0.0,0.9565217391304348,0.4242,0.58,0.19301751498765723
1735,236,0.0,0.8695652173913043,0.6970000000000001,0.74,0.49124250617138826
1736,52,0.0,0.5217391304347826,0.1667,0.44,0.49124250617138826
1737,112,0.0,0.4782608695652174,0.8029999999999999,0.59,0.2631950158692841
1738,28,0.0,0.9565217391304348,0.0909,0.38,0.22804749030210414
1739,10,1.0,0.17391304347826086,0.5909,0.73,0.2631950158692841
1740,348,1.0,0.3913043478260869,0.7121,0.62,0.19301751498765723
1741,219,0.0,0.8695652173913043,0.6667,0.79,0.22804749030210414
1742,133,0.0,0.6086956521739131,0.3333,0.32,0.38603502997531447
1743,110,1.0,1.0,0.6364,0.61,0.0
1744,301,1.0,0.3913043478260869,0.4545,0.72,0.5439050193957917
1745,868,1.0,0.7826086956521738,0.6212,0.27,0.19301751498765723
1746,259,0.0,0.7391304347826086,0.6212,0.47,0.12284001410603033
1747,101,1.0,1.0,0.3788,0.5,0.0
1748,101,0.0,0.5652173913043478,0.5152,0.88,0.2631950158692841
1749,3,1.0,0.08695652173913043,0.303,0.49,0.3508875044081345
1750,157,0.0,0.7826086956521738,0.2879,0.49,0.5789349947102387
1751,203,1.0,0.5652173913043478,0.4697,0.36,0.5263900317385682
1752,165,0.0,0.3913043478260869,0.3333,0.46,0.298224991183731
1753,9,1.0,0.17391304347826086,0.2727,0.65,0.15786998942047725
1754,207,0.0,0.3913043478260869,0.5909,0.78,0.3508875044081345
1755,189,0.0,0.6086956521739131,0.7727,0.52,0.33337251675091106
1756,14,0.0,0.6521739130434783,0.4394,0.0,0.2631950158692841
1757,6,0.0,0.17391304347826086,0.19699999999999998,0.74,0.19301751498765723
1758,663,1.0,0.34782608695652173,0.3333,0.66,0.3508875044081345
1759,18,1.0,0.21739130434782608,0.3182,0.87,0.33337251675091106
1760,213,1.0,0.9130434782608695,0.3333,0.56,0.0
1761,2,0.0,0.13043478260869565,0.1364,0.5,0.19301751498765723
1762,387,1.0,0.6956521739130435,0.6212,0.41,0.12284001410603033
1763,77,0.0,0.6086956521739131,0.2424,0.3,0.33337251675091106
1764,241,0.0,0.7391304347826086,0.4394,0.41,0.42106500528976143
1765,309,1.0,0.7391304347826086,0.4091,0.5,0.2631950158692841
1766,91,0.0,0.6086956521739131,0.2727,0.36,0.298224991183731
1767,83,0.0,0.5652173913043478,0.5152,0.6,0.5439050193957917
1768,380,1.0,0.6956521739130435,0.8029999999999999,0.31,0.2631950158692841
1769,386,0.0,0.4782608695652174,0.5758,0.83,0.10532502644880687
1770,3,0.0,0.17391304347826086,0.303,0.7,0.10532502644880687
1771,10,0.0,0.08695652173913043,0.5152,1.0,0.10532502644880687
1772,3,1.0,0.21739130434782608,0.2273,0.41,0.38603502997531447
1773,241,1.0,0.3913043478260869,0.2424,0.7,0.19301751498765723
1774,204,1.0,0.3913043478260869,0.303,0.7,0.298224991183731
1775,93,0.0,0.2608695652173913,0.3939,0.71,0.2631950158692841
1776,503,1.0,0.8260869565217391,0.6061,0.23,0.298224991183731
1777,8,0.0,0.2608695652173913,0.1818,0.86,0.33337251675091106
1778,625,1.0,0.7826086956521738,0.6667,0.54,0.2631950158692841
1779,248,1.0,0.3913043478260869,0.3182,0.49,0.2631950158692841
1780,428,1.0,0.34782608695652173,0.2273,0.59,0.12284001410603033
1781,327,1.0,0.7826086956521738,0.6061,0.69,0.12284001410603033
1782,9,1.0,0.13043478260869565,0.2273,0.87,0.2631950158692841
1783,15,0.0,0.13043478260869565,0.2727,0.69,0.0
1784,109,0.0,0.43478260869565216,0.4091,0.58,0.3508875044081345
1785,624,1.0,0.34782608695652173,0.6818,0.55,0.12284001410603033
1786,268,1.0,0.6521739130434783,0.6212,0.56,0.0
1787,453,1.0,0.8260869565217391,0.6364,0.34,0.33337251675091106
1788,54,0.0,0.9130434782608695,0.1061,0.33,0.5439050193957917
1789,15,0.0,0.9565217391304348,0.1212,0.46,0.3508875044081345
1790,377,1.0,0.6956521739130435,0.4242,0.58,0.22804749030210414
1791,67,0.0,0.7391304347826086,0.4394,0.82,0.33337251675091106
1792,148,0.0,0.9565217391304348,0.6970000000000001,0.79,0.22804749030210414
1793,224,1.0,0.8695652173913043,0.4091,0.82,0.15786998942047725
1794,185,1.0,0.9130434782608695,0.2121,0.81,0.33337251675091106
1795,4,0.0,0.17391304347826086,0.5758,0.89,0.12284001410603033
1796,3,0.0,0.08695652173913043,0.3485,0.76,0.15786998942047725
1797,3,0.0,0.21739130434782608,0.2273,0.47,0.19301751498765723
1798,487,1.0,0.6521739130434783,0.4848,0.29,0.3508875044081345
1799,433,1.0,0.5217391304347826,0.8182,0.37,0.2631950158692841
1800,37,1.0,0.21739130434782608,0.5758,0.78,0.19301751498765723
1801,159,1.0,0.43478260869565216,0.2879,0.36,0.5789349947102387
1802,123,1.0,1.0,0.5909,0.89,0.10532502644880687
1803,60,1.0,0.13043478260869565,0.6212,0.65,0.10532502644880687
1804,88,0.0,0.34782608695652173,0.4848,0.94,0.0
1805,418,0.0,0.34782608695652173,0.6212,0.74,0.33337251675091106
1806,33,0.0,0.3913043478260869,0.1818,0.64,0.15786998942047725
1807,75,0.0,0.43478260869565216,0.303,0.66,0.33337251675091106
1808,95,0.0,0.9130434782608695,0.6364,0.3,0.5263900317385682
1809,8,1.0,0.17391304347826086,0.6818,0.7,0.12284001410603033
1810,4,1.0,0.13043478260869565,0.3182,0.71,0.2631950158692841
1811,589,1.0,0.6956521739130435,0.6515,0.42,0.19301751498765723
1812,253,0.0,0.8260869565217391,0.4394,0.54,0.45621253085694136
1813,338,1.0,0.9565217391304348,0.6212,0.47,0.0
1814,28,0.0,1.0,0.2576,0.65,0.2631950158692841
1815,781,1.0,0.7391304347826086,0.7576,0.46,0.49124250617138826
1816,216,1.0,0.7826086956521738,0.3182,0.36,0.33337251675091106
1817,33,0.0,0.2608695652173913,0.19699999999999998,0.47,0.2631950158692841
1818,5,0.0,0.21739130434782608,0.6667,0.89,0.22804749030210414
1819,500,0.0,0.6086956521739131,0.6364,0.47,0.19301751498765723
1820,21,0.0,1.0,0.2121,0.65,0.33337251675091106
1821,34,0.0,0.9565217391304348,0.1061,0.36,0.45621253085694136
1822,17,1.0,0.21739130434782608,0.5909,0.78,0.22804749030210414
1823,232,0.0,0.5652173913043478,0.7121,0.62,0.22804749030210414
1824,465,0.0,0.8260869565217391,0.6212,0.5,0.10532502644880687
1825,116,0.0,0.2608695652173913,0.6364,0.89,0.12284001410603033
1826,222,1.0,0.5652173913043478,0.303,0.49,0.15786998942047725
1827,132,1.0,0.5652173913043478,0.2879,0.31,0.22804749030210414
1828,366,0.0,0.7391304347826086,0.6515,0.23,0.7192899964734925
1829,11,0.0,0.043478260869565216,0.3485,0.81,0.15786998942047725
1830,334,0.0,0.8695652173913043,0.6667,0.58,0.3508875044081345
1831,89,1.0,0.8695652173913043,0.2576,0.6,0.19301751498765723
1832,203,1.0,0.9130434782608695,0.3939,0.54,0.2631950158692841
1833,403,1.0,0.3913043478260869,0.5152,0.88,0.15786998942047725
1834,209,1.0,0.9565217391304348,0.6818,0.62,0.22804749030210414
1835,83,0.0,0.0,0.5758,0.83,0.2631950158692841
1836,5,1.0,0.21739130434782608,0.2879,0.81,0.12284001410603033
1837,22,0.0,0.0,0.6667,0.79,0.15786998942047725
1838,285,0.0,0.8695652173913043,0.6212,0.74,0.15786998942047725
1839,7,0.0,0.17391304347826086,0.3939,0.94,0.19301751498765723
1840,8,0.0,0.21739130434782608,0.2727,0.64,0.33337251675091106
1841,369,1.0,0.6086956521739131,0.7121,0.38,0.0
1842,319,1.0,0.8260869565217391,0.2727,0.56,0.3508875044081345
1843,198,1.0,0.43478260869565216,0.5152,0.49,0.2631950158692841
1844,238,1.0,1.0,0.5303,0.52,0.12284001410603033
1845,174,1.0,0.6521739130434783,0.4545,0.67,0.19301751498765723
1846,55,0.0,0.0,0.6515,0.65,0.19301751498765723
1847,378,1.0,0.6956521739130435,0.5455,0.73,0.0
1848,3,0.0,0.17391304347826086,0.3939,0.94,0.38603502997531447
1849,455,1.0,0.6086956521739131,0.3333,0.5,0.38603502997531447
1850,78,0.0,0.5652173913043478,0.7121,0.74,0.15786998942047725
1851,535,1.0,0.34782608695652173,0.4697,0.94,0.12284001410603033
1852,158,1.0,0.34782608695652173,0.3939,0.4,0.15786998942047725
1853,300,1.0,0.6521739130434783,0.6212,0.38,0.0
1854,13,0.0,0.17391304347826086,0.5,1.0,0.0
1855,11,1.0,0.043478260869565216,0.4697,0.88,0.15786998942047725
1856,8,0.0,0.13043478260869565,0.5,1.0,0.0
1857,183,0.0,0.3913043478260869,0.6970000000000001,0.55,0.45621253085694136
1858,152,1.0,0.9130434782608695,0.4394,0.94,0.0
1859,438,0.0,0.34782608695652173,0.6061,0.73,0.10532502644880687
1860,513,1.0,0.34782608695652173,0.2879,0.7,0.0
1861,219,0.0,0.3913043478260869,0.6970000000000001,0.79,0.19301751498765723
1862,23,1.0,0.21739130434782608,0.4091,0.47,0.2631950158692841
1863,213,0.0,0.6956521739130435,0.6212,0.35,0.0
1864,135,0.0,0.6521739130434783,0.5909,0.69,0.49124250617138826
1865,63,0.0,0.34782608695652173,0.303,0.57,0.3508875044081345
1866,20,0.0,1.0,0.2576,0.44,0.10532502644880687
1867,264,0.0,0.30434782608695654,0.6212,0.44,0.19301751498765723
1868,16,1.0,0.08695652173913043,0.6212,0.57,0.2631950158692841
1869,252,1.0,0.8695652173913043,0.5,0.42,0.19301751498765723
1870,10,0.0,0.21739130434782608,0.4091,0.82,0.10532502644880687
1871,230,1.0,0.6521739130434783,0.4242,0.35,0.10532502644880687
1872,259,1.0,0.3913043478260869,0.3485,0.66,0.22804749030210414
1873,8,0.0,0.08695652173913043,0.303,0.71,0.3508875044081345
1874,37,1.0,0.08695652173913043,0.3333,0.65,0.0
1875,287,1.0,0.6956521739130435,0.4242,0.28,0.10532502644880687
1876,445,1.0,0.8695652173913043,0.6212,0.47,0.15786998942047725
1877,34,0.0,0.9130434782608695,0.19699999999999998,0.75,0.5263900317385682
1878,6,0.0,0.21739130434782608,0.5152,0.94,0.19301751498765723
1879,14,1.0,0.13043478260869565,0.5152,0.77,0.0
1880,19,1.0,0.2608695652173913,0.5758,0.83,0.10532502644880687
1881,201,1.0,0.4782608695652174,0.8029999999999999,0.53,0.38603502997531447
1882,141,0.0,0.4782608695652174,0.7121,0.58,0.298224991183731
1883,14,0.0,0.043478260869565216,0.5606,0.83,0.15786998942047725
1884,363,1.0,0.8695652173913043,0.6818,0.48,0.19301751498765723
1885,496,0.0,0.6521739130434783,0.6212,0.39,0.0
1886,505,1.0,0.7826086956521738,0.3333,0.53,0.19301751498765723
1887,14,0.0,0.13043478260869565,0.2879,1.0,0.298224991183731
1888,182,1.0,0.5217391304347826,0.3333,0.46,0.45621253085694136
1889,11,1.0,0.043478260869565216,0.4091,0.71,0.0
1890,213,0.0,0.3913043478260869,0.6970000000000001,0.46,0.3508875044081345
1891,296,1.0,0.4782608695652174,0.303,0.56,0.15786998942047725
1892,8,0.0,0.13043478260869565,0.2879,0.7,0.33337251675091106
1893,22,1.0,0.21739130434782608,0.2879,0.7,0.22804749030210414
1894,413,0.0,0.8260869565217391,0.6667,0.51,0.2631950158692841
1895,52,1.0,0.8695652173913043,0.3636,0.71,0.0
1896,467,1.0,0.8260869565217391,0.6364,0.42,0.19301751498765723
1897,160,1.0,1.0,0.6212,0.65,0.12284001410603033
1898,420,0.0,0.8260869565217391,0.5758,0.89,0.10532502644880687
1899,414,1.0,0.8695652173913043,0.4848,0.72,0.15786998942047725
1900,26,1.0,0.21739130434782608,0.3333,0.61,0.10532502644880687
1901,46,0.0,0.30434782608695654,0.4394,1.0,0.12284001410603033
1902,6,1.0,0.21739130434782608,0.2121,0.6,0.42106500528976143
1903,22,1.0,0.9130434782608695,0.2576,0.93,0.10532502644880687
1904,627,1.0,0.8260869565217391,0.6515,0.54,0.19301751498765723
1905,47,1.0,0.0,0.5758,0.78,0.12284001410603033
1906,1,0.0,0.17391304347826086,0.1818,0.74,0.22804749030210414
1907,306,1.0,0.8260869565217391,0.3182,0.45,0.12284001410603033
1908,210,0.0,0.6956521739130435,0.9242,0.48,0.33337251675091106
1909,146,1.0,0.9565217391304348,0.3333,0.57,0.12284001410603033
1910,873,1.0,0.7391304347826086,0.6667,0.51,0.22804749030210414
1911,138,1.0,0.43478260869565216,0.8485,0.42,0.22804749030210414
1912,117,0.0,1.0,0.5152,0.88,0.19301751498765723
1913,215,0.0,0.6521739130434783,0.3333,0.43,0.298224991183731
1914,158,1.0,0.043478260869565216,0.6061,0.83,0.12284001410603033
1915,305,1.0,0.6956521739130435,0.4242,0.2,0.0
1916,71,0.0,0.2608695652173913,0.4848,0.45,0.33337251675091106
1917,232,0.0,0.7391304347826086,0.3788,0.62,0.0
1918,10,1.0,0.21739130434782608,0.2576,0.75,0.10532502644880687
1919,13,0.0,0.0,0.3788,0.87,0.0
1920,6,0.0,0.17391304347826086,0.7121,0.84,0.15786998942047725
1921,75,1.0,0.9565217391304348,0.3788,0.87,0.0
1922,275,1.0,0.5652173913043478,0.7576,0.55,0.5263900317385682
1923,488,0.0,0.7391304347826086,0.6667,0.79,0.0
1924,69,1.0,0.9130434782608695,0.2879,0.33,0.33337251675091106
1925,26,1.0,0.17391304347826086,0.6061,0.65,0.19301751498765723
1926,452,1.0,0.8260869565217391,0.6515,0.51,0.15786998942047725
1927,28,1.0,1.0,0.2273,0.7,0.3508875044081345
1928,183,0.0,0.6086956521739131,0.6061,0.83,0.2631950158692841
1929,20,1.0,0.13043478260869565,0.3333,0.81,0.0
1930,200,0.0,0.43478260869565216,0.303,0.45,0.298224991183731
1931,676,1.0,0.34782608695652173,0.7273,0.66,0.10532502644880687
1932,341,0.0,0.30434782608695654,0.4545,0.88,0.10532502644880687
1933,1,0.0,0.13043478260869565,0.303,0.71,0.38603502997531447
1934,360,1.0,0.5652173913043478,0.8636,0.31,0.298224991183731
1935,181,1.0,0.9565217391304348,0.4848,0.63,0.3508875044081345
1936,260,1.0,0.6086956521739131,0.7576,0.55,0.33337251675091106
1937,382,0.0,0.7826086956521738,0.6515,0.45,0.298224991183731
1938,236,0.0,0.4782608695652174,0.2879,0.53,0.49124250617138826
1939,181,0.0,0.9565217391304348,0.6515,0.65,0.42106500528976143
1940,90,0.0,0.3913043478260869,0.3939,0.76,0.0
1941,110,0.0,0.6521739130434783,0.5152,0.19,0.49124250617138826
1942,86,1.0,1.0,0.303,0.33,0.3508875044081345
1943,98,0.0,1.0,0.6364,0.83,0.2631950158692841
1944,48,0.0,1.0,0.6212,0.47,0.2631950158692841
1945,171,0.0,0.6956521739130435,0.3333,0.46,0.33337251675091106
1946,84,0.0,0.0,0.6364,0.51,0.12284001410603033
1947,307,1.0,0.6956521739130435,0.4394,0.33,0.3508875044081345
1948,46,1.0,1.0,0.303,0.65,0.15786998942047725
1949,105,0.0,0.43478260869565216,0.2727,0.45,0.38603502997531447
1950,91,0.0,0.43478260869565216,0.5758,0.78,0.298224991183731
1951,551,1.0,0.7826086956521738,0.5,0.72,0.15786998942047725
1952,125,1.0,1.0,0.4242,0.58,0.3508875044081345
1953,497,0.0,0.5652173913043478,0.6818,0.45,0.3508875044081345
1954,172,1.0,0.8260869565217391,0.3182,0.34,0.2631950158692841
1955,79,0.0,0.8260869565217391,0.3333,0.43,0.33337251675091106
1956,3,0.0,0.08695652173913043,0.2273,0.51,0.12284001410603033
1957,147,1.0,0.9565217391304348,0.5758,0.78,0.298224991183731
1958,104,0.0,0.2608695652173913,0.5,0.88,0.19301751498765723
1959,558,1.0,0.30434782608695654,0.5758,0.78,0.0
1960,7,1.0,0.043478260869565216,0.5606,0.88,0.10532502644880687
1961,200,0.0,0.9130434782608695,0.5,1.0,0.10532502644880687
1962,16,0.0,0.0,0.5303,0.83,0.2631950158692841
1963,20,0.0,0.08695652173913043,0.2273,0.75,0.10532502644880687
1964,41,0.0,0.9565217391304348,0.2121,0.51,0.10532502644880687
1965,210,0.0,0.6521739130434783,0.6061,0.69,0.5263900317385682
1966,38,0.0,0.30434782608695654,0.5152,0.94,0.15786998942047725
1967,248,0.0,0.9130434782608695,0.6212,0.31,0.22804749030210414
1968,96,1.0,0.08695652173913043,0.5152,0.77,0.33337251675091106
1969,70,1.0,0.08695652173913043,0.3333,0.87,0.12284001410603033
1970,814,1.0,0.7826086956521738,0.7121,0.62,0.19301751498765723
1971,704,1.0,0.5652173913043478,0.6364,0.36,0.22804749030210414
1972,14,0.0,0.30434782608695654,0.2424,0.87,0.15786998942047725
1973,169,0.0,0.8695652173913043,0.2879,0.42,0.33337251675091106
1974,13,0.0,0.9565217391304348,0.1212,0.93,0.298224991183731
1975,17,1.0,0.0,0.5455,0.88,0.19301751498765723
1976,136,1.0,0.2608695652173913,0.4697,1.0,0.10532502644880687
1977,5,0.0,0.08695652173913043,0.2273,0.44,0.19301751498765723
1978,624,1.0,0.6521739130434783,0.6818,0.66,0.12284001410603033
1979,99,1.0,0.0,0.5909,0.89,0.10532502644880687
1980,4,0.0,0.17391304347826086,0.6061,0.83,0.15786998942047725
1981,313,1.0,0.5217391304347826,0.6212,0.43,0.298224991183731
1982,1,0.0,0.08695652173913043,0.19699999999999998,0.69,0.2631950158692841
1983,86,0.0,0.5217391304347826,0.303,0.39,0.15786998942047725
1984,3,0.0,0.13043478260869565,0.3182,0.65,0.0
1985,374,1.0,0.8695652173913043,0.5303,0.78,0.10532502644880687
1986,3,0.0,0.17391304347826086,0.1818,0.69,0.12284001410603033
1987,97,0.0,0.43478260869565216,0.7576,0.36,0.19301751498765723
1988,668,1.0,0.5217391304347826,0.6212,0.53,0.298224991183731
1989,277,0.0,0.6956521739130435,0.6970000000000001,0.52,0.33337251675091106
1990,2,0.0,0.17391304347826086,0.19699999999999998,0.6,0.5439050193957917
1991,45,1.0,0.0,0.6667,0.79,0.22804749030210414
1992,58,0.0,0.5652173913043478,0.4545,0.94,0.6140825202774186
1993,10,0.0,0.13043478260869565,0.4848,1.0,0.12284001410603033
1994,262,1.0,0.6521739130434783,0.6212,0.43,0.0
1995,202,0.0,0.9130434782608695,0.8029999999999999,0.66,0.15786998942047725
1996,17,0.0,0.21739130434782608,0.5152,1.0,0.12284001410603033
1997,7,0.0,0.17391304347826086,0.5152,1.0,0.12284001410603033
1998,38,1.0,0.30434782608695654,0.5758,0.83,0.0
1999,170,1.0,0.4782608695652174,0.4091,0.87,0.10532502644880687
2000,128,1.0,0.8260869565217391,0.2273,0.65,0.22804749030210414
2001,572,0.0,0.7391304347826086,0.7576,0.66,0.2631950158692841
2002,261,0.0,0.30434782608695654,0.6061,0.73,0.2631950158692841
2003,13,0.0,0.21739130434782608,0.4545,0.94,0.22804749030210414
2004,21,1.0,0.21739130434782608,0.2879,0.61,0.2631950158692841
2005,288,1.0,0.9565217391304348,0.7121,0.58,0.10532502644880687
2006,614,1.0,0.7826086956521738,0.6212,0.36,0.33337251675091106
2007,465,1.0,0.6086956521739131,0.7879,0.63,0.33337251675091106
2008,57,0.0,0.3913043478260869,0.303,0.57,0.33337251675091106
2009,7,0.0,0.21739130434782608,0.2576,0.93,0.10532502644880687
2010,89,0.0,0.08695652173913043,0.4394,0.82,0.298224991183731
2011,19,1.0,0.21739130434782608,0.2424,0.6,0.12284001410603033
2012,648,1.0,0.6956521739130435,0.6212,0.36,0.2631950158692841
2013,15,0.0,0.21739130434782608,0.3788,0.57,0.0
2014,310,1.0,0.6086956521739131,0.3939,0.76,0.15786998942047725
2015,364,1.0,0.7391304347826086,0.4697,0.36,0.33337251675091106
2016,172,0.0,0.5652173913043478,0.8333,0.53,0.12284001410603033
2017,243,0.0,0.5217391304347826,0.6515,0.65,0.298224991183731
2018,200,1.0,0.43478260869565216,0.7424,0.62,0.0
2019,346,1.0,0.6521739130434783,0.5152,0.41,0.38603502997531447
2020,394,0.0,0.5652173913043478,0.6212,0.35,0.5439050193957917
2021,394,0.0,0.8260869565217391,0.6970000000000001,0.7,0.2631950158692841
2022,5,0.0,0.043478260869565216,0.1212,0.54,0.19301751498765723
2023,336,1.0,0.8260869565217391,0.5303,0.64,0.2631950158692841
2024,280,1.0,0.9130434782608695,0.6061,0.73,0.0
2025,779,1.0,0.7391304347826086,0.6061,0.23,0.298224991183731
2026,555,1.0,0.6521739130434783,0.7121,0.2,0.3508875044081345
2027,13,1.0,0.043478260869565216,0.3485,0.66,0.12284001410603033
2028,40,1.0,0.21739130434782608,0.6667,0.51,0.0
2029,154,0.0,0.6086956521739131,0.6515,0.7,0.19301751498765723
2030,9,0.0,0.13043478260869565,0.2424,0.7,0.15786998942047725
2031,138,1.0,0.4782608695652174,0.3333,0.53,0.33337251675091106
2032,271,0.0,0.30434782608695654,0.3939,0.58,0.298224991183731
2033,584,1.0,0.5217391304347826,0.4697,0.44,0.12284001410603033
2034,456,1.0,0.5652173913043478,0.3939,0.54,0.298224991183731
2035,32,1.0,0.21739130434782608,0.4091,0.87,0.2631950158692841
2036,111,0.0,0.2608695652173913,0.5455,0.88,0.10532502644880687
2037,255,0.0,0.7391304347826086,0.4545,0.28,0.33337251675091106
2038,168,0.0,0.5217391304347826,0.5455,0.78,0.12284001410603033
2039,50,0.0,0.5652173913043478,0.19699999999999998,0.32,0.5263900317385682
2040,498,1.0,0.5652173913043478,0.7879,0.41,0.33337251675091106
2041,206,0.0,0.9130434782608695,0.5152,0.68,0.15786998942047725
2042,89,0.0,0.43478260869565216,0.4848,0.51,0.22804749030210414
2043,15,0.0,0.043478260869565216,0.4394,0.94,0.10532502644880687
2044,218,0.0,0.8695652173913043,0.5152,0.73,0.298224991183731
2045,2,1.0,0.17391304347826086,0.2727,0.44,0.0
2046,340,1.0,0.3913043478260869,0.5,0.63,0.0
2047,53,0.0,0.9565217391304348,0.2576,0.4,0.0
2048,39,0.0,1.0,0.4545,0.88,0.3508875044081345
2049,197,0.0,0.7391304347826086,0.8788,0.38,0.15786998942047725
2050,337,0.0,0.6956521739130435,0.7727,0.59,0.2631950158692841
2051,2,0.0,0.13043478260869565,0.19699999999999998,0.55,0.22804749030210414
2052,378,1.0,0.5217391304347826,0.6212,0.46,0.10532502644880687
2053,225,1.0,0.3913043478260869,0.2121,0.86,0.15786998942047725
2054,441,0.0,0.7826086956521738,0.4848,0.72,0.33337251675091106
2055,5,0.0,0.08695652173913043,0.5152,0.88,0.19301751498765723
2056,171,0.0,0.4782608695652174,0.6515,0.42,0.15786998942047725
2057,93,1.0,0.043478260869565216,0.3485,0.66,0.15786998942047725
2058,78,0.0,0.43478260869565216,0.4394,0.54,0.38603502997531447
2059,637,1.0,0.5217391304347826,0.6364,0.36,0.38603502997531447
2060,147,0.0,0.5217391304347826,0.7273,0.28,0.0
2061,169,1.0,0.9130434782608695,0.6212,0.53,0.22804749030210414
2062,83,1.0,0.9565217391304348,0.4394,1.0,0.298224991183731
2063,353,0.0,0.34782608695652173,0.5303,0.88,0.12284001410603033
2064,125,1.0,0.9565217391304348,0.3485,0.81,0.0
